214,75,cerdo,6063,carne,comestible,,,,,2022-03-24,fresco,15,
331,38,lenguado,6376,pescado congelado,comestible,,,,1.21,2021-08-01,congelado,,
131,41,cerdo congelado,8452,carne congelada,comestible,,,,2.73,2022-02-07,congelado,,
416,98,esparragos frasco,6807,['descripcion'],comestible,,,,,2022-01-18,conserva,,frasco
379,92,hamburguesa de vacuno,11754,hamburguesa,comestible,,,,1.87,2021-07-16,congelado,,
174,50,vacuno,14113,carne,comestible,,,,,2021-09-10,fresco,15,
68,94,camisa,5009,ropa,no_comestible,14,40,29,0.6,,,,
44,92,lenguado,12660,pescado congelado,comestible,,,,3.44,2021-05-20,congelado,,
37,58,cerdo,13208,carne,comestible,,,,,2022-03-12,fresco,8,
260,55,limon,10707,verduras,comestible,,,,,2022-04-19,fresco,19,
367,69,teclado,7331,producto tecnologico,no_comestible,18,32,32,0.5,,,,
167,33,hamburguesa de vacuno,9224,hamburguesa,comestible,,,,2.74,2021-09-26,congelado,,
113,95,hamburguesa de verduras,8820,hamburguesa,comestible,,,,1.24,2021-06-12,congelado,,
34,78,mix de verduras congeladas,13386,verduras congeladas,comestible,,,,4.15,2021-06-30,congelado,,
244,94,pantalla para colgar,5174,pantalla de luz,no_comestible,10,21,45,0.64,,,,
355,56,mix de frutas en conserva,12120,['descripcion'],comestible,,,,,2021-08-27,conserva,,frasco
329,66,hallulla,12550,pan,comestible,,,,,2022-01-24,fresco,5,
90,92,mix de verduras congeladas,9916,verduras congeladas,comestible,,,,2.52,2021-09-29,congelado,,
18,50,palta,14117,verduras,comestible,,,,,2021-06-12,fresco,9,
87,3,teclado,12613,producto tecnologico,no_comestible,25,9,15,0.33,,,,
34,31,mix de verduras congeladas,13386,verduras congeladas,comestible,,,,4.15,2021-06-30,congelado,,
129,5,pan de molde,10062,pan,comestible,,,,,2022-01-30,fresco,16,
401,37,arvejas congeladas,14782,verduras congeladas,comestible,,,,2.48,2022-01-09,congelado,,
272,61,salmon,6760,pescado congelado,comestible,,,,3.85,2021-08-13,congelado,,
366,63,pantalla papel,8830,pantalla de luz,no_comestible,16,45,47,0.92,,,,
357,5,mouse,14549,producto tecnologico,no_comestible,42,26,50,0.66,,,,
236,9,mouse,11941,producto tecnologico,no_comestible,38,42,8,0.94,,,,
27,0,hamburguesa de pollo,13436,hamburguesa,comestible,,,,2.03,2021-12-25,congelado,,
42,76,cerdo,6686,carne,comestible,,,,,2022-01-09,fresco,19,
23,56,arvejas congeladas,12666,verduras congeladas,comestible,,,,2.44,2021-12-04,congelado,,
320,11,pantalla lineas,8495,pantalla de luz,no_comestible,48,34,42,0.41,,,,
379,76,hamburguesa de vacuno,11754,hamburguesa,comestible,,,,1.87,2021-07-16,congelado,,
36,17,lenguado,12514,pescado congelado,comestible,,,,4.0,2021-11-06,congelado,,
349,47, frutillas en conserva,7657,['descripcion'],comestible,,,,,2021-11-27,conserva,,lata
160,38,merlusa,10910,pescado congelado,comestible,,,,3.21,2021-08-08,congelado,,
321,54,esparragos frasco,9752,['descripcion'],comestible,,,,,2021-06-24,conserva,,lata
292,52,vacuno congelado,12122,carne congelada,comestible,,,,1.41,2021-05-20,congelado,,
341,44,pollo congelado,10534,carne congelada,comestible,,,,4.13,2021-12-09,congelado,,
385,59,limon,11324,verduras,comestible,,,,,2022-01-06,fresco,14,
332,4,pantalla lisa,7833,pantalla de luz,no_comestible,7,6,6,0.64,,,,
158,50,hamburguesa de pollo,10287,hamburguesa,comestible,,,,3.71,2021-05-07,congelado,,
40,90,pantalla lisa,11843,pantalla de luz,no_comestible,9,18,25,0.43,,,,
297,2,pantalla para colgar,6596,pantalla de luz,no_comestible,44,20,13,0.51,,,,
377,48,telefono,14256,producto tecnologico,no_comestible,12,35,5,0.82,,,,
314,54,pavo congelado,12293,carne congelada,comestible,,,,3.25,2021-06-19,congelado,,
300,98,durazno en conserva,5467,['descripcion'],comestible,,,,,2022-02-18,conserva,,caja
287,51,carne molida,14751,carne congelada,comestible,,,,2.47,2021-12-29,congelado,,
84,92,pantalla lisa,14987,pantalla de luz,no_comestible,49,16,20,0.83,,,,
269,63,televisor,11826,producto tecnologico,no_comestible,14,14,30,0.88,,,,
191,58,marraqueta,6589,pan,comestible,,,,,2022-05-02,fresco,17,
19,56,durazno en conserva,8421,['descripcion'],comestible,,,,,2021-12-12,conserva,,frasco
286,54,manzana,13091,frutas,comestible,,,,,2021-08-17,fresco,9,
262,84,lenguado,14080,pescado congelado,comestible,,,,1.7,2021-07-30,congelado,,
75,98,lechuga,7914,verduras,comestible,,,,,2022-02-27,fresco,12,
372,67,mouse,9082,producto tecnologico,no_comestible,12,20,10,0.85,,,,
254,101,kiwi,7974,frutas,comestible,,,,,2021-12-29,fresco,17,
89,38,pantalla lineas,6647,pantalla de luz,no_comestible,43,38,11,0.78,,,,
197,79,pantalla papel,10497,pantalla de luz,no_comestible,27,46,35,0.63,,,,
186,46,lechuga,13393,verduras,comestible,,,,,2021-12-03,fresco,24,
415,59,pantalla lineas,8289,pantalla de luz,no_comestible,35,45,8,0.47,,,,
352,96,mix de frutas en conserva,14348,['descripcion'],comestible,,,,,2021-09-26,conserva,,frasco
134,59,jeans,10305,ropa,no_comestible,36,47,11,0.72,,,,
90,13,mix de verduras congeladas,9916,verduras congeladas,comestible,,,,2.52,2021-09-29,congelado,,
126,34,teclado,12241,producto tecnologico,no_comestible,45,38,9,0.88,,,,
192,41,telefono,12648,producto tecnologico,no_comestible,6,23,6,0.41,,,,
285,65,durazno,13057,frutas,comestible,,,,,2022-01-21,fresco,11,
74,4,pantalla lisa,14478,pantalla de luz,no_comestible,14,5,33,0.72,,,,
45,24,salmon,10211,pescado congelado,comestible,,,,1.69,2021-11-09,congelado,,
308,83,mix de verduras congeladas,6920,verduras congeladas,comestible,,,,1.33,2021-08-20,congelado,,
403,4,vestido,11750,ropa,no_comestible,14,41,36,0.61,,,,
121,79,pan de molde,7108,pan,comestible,,,,,2021-06-18,fresco,21,
286,87,manzana,13091,frutas,comestible,,,,,2021-08-17,fresco,9,
11,33,papaya en conserva,7060,['descripcion'],comestible,,,,,2022-02-04,conserva,,lata
322,41,mix de verduras congeladas,11198,verduras congeladas,comestible,,,,1.12,2021-09-18,congelado,,
31,28,papaya en conserva,8954,['descripcion'],comestible,,,,,2022-04-20,conserva,,lata
226,9,carne molida,5033,carne congelada,comestible,,,,2.01,2022-04-17,congelado,,
331,90,lenguado,6376,pescado congelado,comestible,,,,1.21,2021-08-01,congelado,,
234,69,brocoli,10802,verduras,comestible,,,,,2022-01-06,fresco,5,
386,34,carne molida,7866,carne congelada,comestible,,,,2.83,2021-09-14,congelado,,
327,70,hallulla,6887,pan,comestible,,,,,2021-12-06,fresco,20,
137,5,jeans,11374,ropa,no_comestible,7,41,5,0.89,,,,
202,67,garbanzos en conserva,14323,['descripcion'],comestible,,,,,2022-01-29,conserva,,caja
398,81,pantalla papel,14579,pantalla de luz,no_comestible,25,19,20,0.19,,,,
159,58,esparragos frasco,13153,['descripcion'],comestible,,,,,2021-06-11,conserva,,frasco
104,29,chaqueta,9435,ropa,no_comestible,46,17,38,0.37,,,,
26,33,manzana,7438,frutas,comestible,,,,,2021-10-02,fresco,17,
107,12,esparragos frasco,7134,['descripcion'],comestible,,,,,2021-11-30,conserva,,caja
38,73,cerdo congelado,5036,carne congelada,comestible,,,,2.67,2021-07-11,congelado,,
300,12,durazno en conserva,5467,['descripcion'],comestible,,,,,2022-02-18,conserva,,caja
101,55,mix de verduras congeladas,8253,verduras congeladas,comestible,,,,3.95,2021-07-18,congelado,,
398,42,pantalla papel,14579,pantalla de luz,no_comestible,25,19,20,0.19,,,,
235,21,vacuno,8664,carne,comestible,,,,,2021-08-29,fresco,22,
388,13,hamburguesa de vacuno,8376,hamburguesa,comestible,,,,1.73,2021-10-11,congelado,,
305,49,teclado,9834,producto tecnologico,no_comestible,34,22,36,0.46,,,,
295,31,manzana,11013,frutas,comestible,,,,,2022-01-18,fresco,17,
294,62,pollo congelado,10551,carne congelada,comestible,,,,4.93,2021-10-13,congelado,,
363,45,jeans,7348,ropa,no_comestible,31,38,34,0.25,,,,
340,46,pantalla para colgar,5107,pantalla de luz,no_comestible,39,48,27,0.29,,,,
197,80,pantalla papel,10497,pantalla de luz,no_comestible,27,46,35,0.63,,,,
178,42,manzana,13975,frutas,comestible,,,,,2022-01-02,fresco,15,
303,99,pantalla lisa,14182,pantalla de luz,no_comestible,33,7,46,0.57,,,,
302,89,teclado,8227,producto tecnologico,no_comestible,48,26,40,0.62,,,,
200,38,hamburguesa de verduras,5681,hamburguesa,comestible,,,,4.37,2022-02-03,congelado,,
206,7,lenguado,8200,pescado congelado,comestible,,,,2.33,2021-05-19,congelado,,
163,90,carne molida,7134,carne congelada,comestible,,,,3.66,2021-09-26,congelado,,
35,62,hamburguesa de vacuno,13174,hamburguesa,comestible,,,,3.37,2021-08-07,congelado,,
88,72,mouse,12978,producto tecnologico,no_comestible,26,24,18,0.44,,,,
44,91,lenguado,12660,pescado congelado,comestible,,,,3.44,2021-05-20,congelado,,
245,90,pantalla lisa,6627,pantalla de luz,no_comestible,37,49,31,0.25,,,,
99,96,arvejas congeladas,12265,verduras congeladas,comestible,,,,1.51,2021-05-29,congelado,,
375,75,pollo congelado,7447,carne congelada,comestible,,,,2.31,2021-06-29,congelado,,
394,21,limon,5808,verduras,comestible,,,,,2021-09-15,fresco,11,
25,32,lechuga,7704,verduras,comestible,,,,,2021-12-21,fresco,15,
284,19,marraqueta,14433,pan,comestible,,,,,2022-02-20,fresco,14,
94,39,pollo congelado,6136,carne congelada,comestible,,,,1.14,2021-10-09,congelado,,
56,71,lenguado,5173,pescado congelado,comestible,,,,2.6,2021-11-07,congelado,,
297,20,pantalla para colgar,6596,pantalla de luz,no_comestible,44,20,13,0.51,,,,
157,68,hamburguesa de pollo,14465,hamburguesa,comestible,,,,2.41,2021-09-28,congelado,,
182,88,manzana,14158,frutas,comestible,,,,,2021-07-27,fresco,23,
12,37,mix de frutas en conserva,9432,['descripcion'],comestible,,,,,2021-10-07,conserva,,caja
199,73,garbanzos en conserva,9115,['descripcion'],comestible,,,,,2021-12-23,conserva,,lata
228,63, frutillas en conserva,13599,['descripcion'],comestible,,,,,2022-04-12,conserva,,lata
45,70,salmon,10211,pescado congelado,comestible,,,,1.69,2021-11-09,congelado,,
16,39,hamburguesa de quinoa,5914,hamburguesa,comestible,,,,2.2,2021-12-10,congelado,,
33,54, frutillas en conserva,9530,['descripcion'],comestible,,,,,2021-09-14,conserva,,caja
390,10,vacuno congelado,12201,carne congelada,comestible,,,,3.58,2021-08-22,congelado,,
123,73,choclo congelado,14418,verduras congeladas,comestible,,,,2.32,2021-09-01,congelado,,
354,37,pollo congelado,8252,carne congelada,comestible,,,,2.98,2021-06-17,congelado,,
275,97,pantalla lisa,13875,pantalla de luz,no_comestible,25,34,42,0.77,,,,
230,67,pantalla para colgar,5925,pantalla de luz,no_comestible,12,8,41,0.9,,,,
143,48,vacuno,13742,carne,comestible,,,,,2022-03-08,fresco,8,
239,13,merlusa,8602,pescado congelado,comestible,,,,1.0,2022-03-10,congelado,,
52,101,manzana,7327,frutas,comestible,,,,,2021-12-12,fresco,19,
382,69,kiwi,10967,frutas,comestible,,,,,2021-12-07,fresco,10,
88,40,mouse,12978,producto tecnologico,no_comestible,26,24,18,0.44,,,,
210,40,pantalla lisa,7658,pantalla de luz,no_comestible,14,46,8,0.35,,,,
325,50,cerdo congelado,8676,carne congelada,comestible,,,,1.62,2021-05-16,congelado,,
264,28,hamburguesa de vacuno,14847,hamburguesa,comestible,,,,1.01,2021-08-21,congelado,,
169,35,hallulla,12245,pan,comestible,,,,,2021-05-17,fresco,5,
299,90,arvejas congeladas,7343,verduras congeladas,comestible,,,,2.55,2021-12-24,congelado,,
313,64,platano,12727,frutas,comestible,,,,,2021-11-23,fresco,18,
244,20,pantalla para colgar,5174,pantalla de luz,no_comestible,10,21,45,0.64,,,,
66,38,vacuno congelado,12014,carne congelada,comestible,,,,1.35,2021-11-12,congelado,,
84,31,pantalla lisa,14987,pantalla de luz,no_comestible,49,16,20,0.83,,,,
106,7,pantalla papel,8041,pantalla de luz,no_comestible,45,25,14,0.8,,,,
38,97,cerdo congelado,5036,carne congelada,comestible,,,,2.67,2021-07-11,congelado,,
6,25,marraqueta,7830,pan,comestible,,,,,2021-08-21,fresco,22,
243,42,choclo congelado,6481,verduras congeladas,comestible,,,,3.91,2022-01-23,congelado,,
235,42,vacuno,8664,carne,comestible,,,,,2021-08-29,fresco,22,
14,34,durazno en conserva,8285,['descripcion'],comestible,,,,,2021-06-08,conserva,,caja
218,75,hamburguesa de pollo,8248,hamburguesa,comestible,,,,1.39,2022-01-16,congelado,,
12,74,mix de frutas en conserva,9432,['descripcion'],comestible,,,,,2021-10-07,conserva,,caja
226,74,carne molida,5033,carne congelada,comestible,,,,2.01,2022-04-17,congelado,,
75,85,lechuga,7914,verduras,comestible,,,,,2022-02-27,fresco,12,
62,61, frutillas en conserva,6958,['descripcion'],comestible,,,,,2022-04-02,conserva,,lata
65,100,hamburguesa de verduras,7556,hamburguesa,comestible,,,,3.79,2022-02-08,congelado,,
279,4,merlusa,9334,pescado congelado,comestible,,,,1.41,2022-04-18,congelado,,
172,50,polera,11996,ropa,no_comestible,39,44,10,0.7,,,,
67,13,limon,13531,verduras,comestible,,,,,2022-03-25,fresco,11,
410,54,salmon,12879,pescado congelado,comestible,,,,1.4,2021-09-02,congelado,,
185,93,cerdo,12579,carne,comestible,,,,,2021-12-20,fresco,6,
346,80,porotos congelados,7726,verduras congeladas,comestible,,,,2.94,2021-05-29,congelado,,
218,17,hamburguesa de pollo,8248,hamburguesa,comestible,,,,1.39,2022-01-16,congelado,,
92,70,garbanzos en conserva,11554,['descripcion'],comestible,,,,,2022-04-17,conserva,,caja
312,43,pantalla papel,6898,pantalla de luz,no_comestible,19,43,7,0.75,,,,
236,10,mouse,11941,producto tecnologico,no_comestible,38,42,8,0.94,,,,
44,21,lenguado,12660,pescado congelado,comestible,,,,3.44,2021-05-20,congelado,,
89,85,pantalla lineas,6647,pantalla de luz,no_comestible,43,38,11,0.78,,,,
27,56,hamburguesa de pollo,13436,hamburguesa,comestible,,,,2.03,2021-12-25,congelado,,
25,54,lechuga,7704,verduras,comestible,,,,,2021-12-21,fresco,15,
158,78,hamburguesa de pollo,10287,hamburguesa,comestible,,,,3.71,2021-05-07,congelado,,
9,88,hamburguesa de verduras,11678,hamburguesa,comestible,,,,3.01,2021-07-02,congelado,,
239,13,merlusa,8602,pescado congelado,comestible,,,,1.0,2022-03-10,congelado,,
127,80,pan de molde,9653,pan,comestible,,,,,2021-07-25,fresco,19,
211,56,hamburguesa de quinoa,13949,hamburguesa,comestible,,,,2.31,2021-10-10,congelado,,
226,94,carne molida,5033,carne congelada,comestible,,,,2.01,2022-04-17,congelado,,
395,68,choclo en conserva,11836,['descripcion'],comestible,,,,,2021-10-05,conserva,,frasco
335,46,pan de molde,7937,pan,comestible,,,,,2022-02-12,fresco,17,
170,55,mix de verduras congeladas,7212,verduras congeladas,comestible,,,,4.06,2021-06-20,congelado,,
8,30,pantalla papel,5556,pantalla de luz,no_comestible,14,17,15,0.6,,,,
383,30,hamburguesa de verduras,9105,hamburguesa,comestible,,,,3.79,2021-07-14,congelado,,
94,78,pollo congelado,6136,carne congelada,comestible,,,,1.14,2021-10-09,congelado,,
113,30,hamburguesa de verduras,8820,hamburguesa,comestible,,,,1.24,2021-06-12,congelado,,
69,43,teclado,11714,producto tecnologico,no_comestible,31,11,30,0.89,,,,
262,43,lenguado,14080,pescado congelado,comestible,,,,1.7,2021-07-30,congelado,,
140,8,teclado,6971,producto tecnologico,no_comestible,8,45,9,0.56,,,,
191,39,marraqueta,6589,pan,comestible,,,,,2022-05-02,fresco,17,
305,33,teclado,9834,producto tecnologico,no_comestible,34,22,36,0.46,,,,
156,80,hallulla,11210,pan,comestible,,,,,2021-08-15,fresco,6,
24,98,teclado,9510,producto tecnologico,no_comestible,24,27,46,0.44,,,,
98,88,teclado,5890,producto tecnologico,no_comestible,34,31,5,0.76,,,,
179,94,teclado,12795,producto tecnologico,no_comestible,12,46,7,0.52,,,,
59,55,durazno en conserva,5186,['descripcion'],comestible,,,,,2021-09-10,conserva,,frasco
248,31,pantalla para colgar,8944,pantalla de luz,no_comestible,37,22,6,0.47,,,,
271,98,televisor,9188,producto tecnologico,no_comestible,16,47,23,0.25,,,,
177,95,hamburguesa de pollo,6480,hamburguesa,comestible,,,,2.75,2021-11-07,congelado,,
314,25,pavo congelado,12293,carne congelada,comestible,,,,3.25,2021-06-19,congelado,,
347,35,salmon,5361,pescado congelado,comestible,,,,1.66,2021-07-17,congelado,,
165,84,camiseta,10613,ropa,no_comestible,31,35,31,0.29,,,,
32,98,pantalla para colgar,6200,pantalla de luz,no_comestible,32,47,45,0.19,,,,
1,42,mix de frutas en conserva,10730,['descripcion'],comestible,,,,,2021-06-07,conserva,,caja
316,96,vacuno,13806,carne,comestible,,,,,2022-04-03,fresco,12,
73,96,pantalla lineas,8949,pantalla de luz,no_comestible,11,22,29,0.45,,,,
371,5,marraqueta,11380,pan,comestible,,,,,2022-04-05,fresco,21,
44,88,lenguado,12660,pescado congelado,comestible,,,,3.44,2021-05-20,congelado,,
333,24,pantalla lineas,6062,pantalla de luz,no_comestible,37,16,23,0.17,,,,
52,61,manzana,7327,frutas,comestible,,,,,2021-12-12,fresco,19,
239,53,merlusa,8602,pescado congelado,comestible,,,,1.0,2022-03-10,congelado,,
330,45,cerdo,7094,carne,comestible,,,,,2022-02-28,fresco,14,
163,49,carne molida,7134,carne congelada,comestible,,,,3.66,2021-09-26,congelado,,
278,88,camiseta,9381,ropa,no_comestible,40,16,15,0.88,,,,
108,42,pantalla papel,14454,pantalla de luz,no_comestible,5,18,12,0.76,,,,
65,26,hamburguesa de verduras,7556,hamburguesa,comestible,,,,3.79,2022-02-08,congelado,,
58,60,hamburguesa de vacuno,5337,hamburguesa,comestible,,,,3.84,2022-01-06,congelado,,
149,9,pan de molde,13136,pan,comestible,,,,,2021-09-30,fresco,24,
417,50,pollo,10015,carne,comestible,,,,,2022-01-06,fresco,11,
111,38,lechuga,8330,verduras,comestible,,,,,2021-09-04,fresco,13,
316,0,vacuno,13806,carne,comestible,,,,,2022-04-03,fresco,12,
350,53,brocoli,7862,verduras,comestible,,,,,2021-06-05,fresco,24,
293,10,vacuno congelado,7891,carne congelada,comestible,,,,1.44,2021-12-03,congelado,,
184,43,hamburguesa de vacuno,6871,hamburguesa,comestible,,,,1.5,2022-02-25,congelado,,
386,37,carne molida,7866,carne congelada,comestible,,,,2.83,2021-09-14,congelado,,
134,76,jeans,10305,ropa,no_comestible,36,47,11,0.72,,,,
253,72,platano,14191,frutas,comestible,,,,,2021-05-29,fresco,12,
238,38,reineta,10784,pescado congelado,comestible,,,,3.84,2022-04-11,congelado,,
126,28,teclado,12241,producto tecnologico,no_comestible,45,38,9,0.88,,,,
120,72,marraqueta,13520,pan,comestible,,,,,2022-01-19,fresco,9,
309,24,carne molida,5014,carne congelada,comestible,,,,1.25,2021-08-06,congelado,,
360,23,pantalla papel,11751,pantalla de luz,no_comestible,20,37,41,0.71,,,,
38,22,cerdo congelado,5036,carne congelada,comestible,,,,2.67,2021-07-11,congelado,,
247,77,poleron,12512,ropa,no_comestible,12,35,28,0.85,,,,
39,50,merlusa,10053,pescado congelado,comestible,,,,4.86,2021-10-05,congelado,,
24,23,teclado,9510,producto tecnologico,no_comestible,24,27,46,0.44,,,,
364,49,mouse,11097,producto tecnologico,no_comestible,46,8,45,0.18,,,,
355,18,mix de frutas en conserva,12120,['descripcion'],comestible,,,,,2021-08-27,conserva,,frasco
332,48,pantalla lisa,7833,pantalla de luz,no_comestible,7,6,6,0.64,,,,
395,45,choclo en conserva,11836,['descripcion'],comestible,,,,,2021-10-05,conserva,,frasco
117,16,telefono,6853,producto tecnologico,no_comestible,27,26,7,0.62,,,,
253,87,platano,14191,frutas,comestible,,,,,2021-05-29,fresco,12,
48,59,cerdo,13194,carne,comestible,,,,,2022-03-18,fresco,18,
256,57,porotos congelados,14619,verduras congeladas,comestible,,,,1.09,2021-08-23,congelado,,
403,72,vestido,11750,ropa,no_comestible,14,41,36,0.61,,,,
343,36,choclo en conserva,12429,['descripcion'],comestible,,,,,2021-06-09,conserva,,lata
74,19,pantalla lisa,14478,pantalla de luz,no_comestible,14,5,33,0.72,,,,
229,8,merlusa,8380,pescado congelado,comestible,,,,4.96,2021-07-12,congelado,,
152,47,lenguado,13791,pescado congelado,comestible,,,,4.9,2022-04-27,congelado,,
264,97,hamburguesa de vacuno,14847,hamburguesa,comestible,,,,1.01,2021-08-21,congelado,,
293,45,vacuno congelado,7891,carne congelada,comestible,,,,1.44,2021-12-03,congelado,,
43,96,telefono,12517,producto tecnologico,no_comestible,35,38,19,0.15,,,,
72,72,camisa,9228,ropa,no_comestible,30,6,24,0.58,,,,
45,21,salmon,10211,pescado congelado,comestible,,,,1.69,2021-11-09,congelado,,
246,53,pollo,9006,carne,comestible,,,,,2021-10-27,fresco,7,
294,96,pollo congelado,10551,carne congelada,comestible,,,,4.93,2021-10-13,congelado,,
51,95,limon,10356,verduras,comestible,,,,,2022-01-14,fresco,8,
295,85,manzana,11013,frutas,comestible,,,,,2022-01-18,fresco,17,
391,40,choclo en conserva,8087,['descripcion'],comestible,,,,,2021-07-19,conserva,,lata
349,10, frutillas en conserva,7657,['descripcion'],comestible,,,,,2021-11-27,conserva,,lata
278,47,camiseta,9381,ropa,no_comestible,40,16,15,0.88,,,,
411,16,durazno,11230,frutas,comestible,,,,,2022-02-17,fresco,8,
126,19,teclado,12241,producto tecnologico,no_comestible,45,38,9,0.88,,,,
214,35,cerdo,6063,carne,comestible,,,,,2022-03-24,fresco,15,
166,93,reineta,12040,pescado congelado,comestible,,,,3.73,2021-08-12,congelado,,
255,24,vacuno congelado,5421,carne congelada,comestible,,,,1.53,2021-08-19,congelado,,
35,17,hamburguesa de vacuno,13174,hamburguesa,comestible,,,,3.37,2021-08-07,congelado,,
93,86,pan de molde,11181,pan,comestible,,,,,2021-10-23,fresco,22,
348,8,mouse,14046,producto tecnologico,no_comestible,42,18,14,0.29,,,,
379,41,hamburguesa de vacuno,11754,hamburguesa,comestible,,,,1.87,2021-07-16,congelado,,
62,5, frutillas en conserva,6958,['descripcion'],comestible,,,,,2022-04-02,conserva,,lata
90,38,mix de verduras congeladas,9916,verduras congeladas,comestible,,,,2.52,2021-09-29,congelado,,
387,19,lenguado,6433,pescado congelado,comestible,,,,2.87,2021-05-13,congelado,,
49,16,televisor,11837,producto tecnologico,no_comestible,33,9,36,0.39,,,,
77,48,hallulla,14637,pan,comestible,,,,,2021-08-24,fresco,20,
400,67,mix de verduras congeladas,13648,verduras congeladas,comestible,,,,4.55,2022-04-09,congelado,,
263,91,pantalla papel,14631,pantalla de luz,no_comestible,33,8,8,0.31,,,,
127,10,pan de molde,9653,pan,comestible,,,,,2021-07-25,fresco,19,
47,52,jeans,10242,ropa,no_comestible,11,47,43,0.68,,,,
28,62,cerdo,12064,carne,comestible,,,,,2021-05-11,fresco,6,
86,78,televisor,13862,producto tecnologico,no_comestible,16,13,10,0.68,,,,
371,8,marraqueta,11380,pan,comestible,,,,,2022-04-05,fresco,21,
158,86,hamburguesa de pollo,10287,hamburguesa,comestible,,,,3.71,2021-05-07,congelado,,
226,62,carne molida,5033,carne congelada,comestible,,,,2.01,2022-04-17,congelado,,
256,38,porotos congelados,14619,verduras congeladas,comestible,,,,1.09,2021-08-23,congelado,,
254,41,kiwi,7974,frutas,comestible,,,,,2021-12-29,fresco,17,
155,54,vestido,12164,ropa,no_comestible,41,12,20,0.7,,,,
410,40,salmon,12879,pescado congelado,comestible,,,,1.4,2021-09-02,congelado,,
228,89, frutillas en conserva,13599,['descripcion'],comestible,,,,,2022-04-12,conserva,,lata
282,60,salmon,11494,pescado congelado,comestible,,,,4.67,2021-06-10,congelado,,
257,99,pantalon,12445,ropa,no_comestible,50,39,15,0.46,,,,
220,33,manzana,11649,frutas,comestible,,,,,2021-06-03,fresco,7,
375,33,pollo congelado,7447,carne congelada,comestible,,,,2.31,2021-06-29,congelado,,
343,83,choclo en conserva,12429,['descripcion'],comestible,,,,,2021-06-09,conserva,,lata
216,74,pera,14400,frutas,comestible,,,,,2022-02-24,fresco,14,
59,57,durazno en conserva,5186,['descripcion'],comestible,,,,,2021-09-10,conserva,,frasco
282,36,salmon,11494,pescado congelado,comestible,,,,4.67,2021-06-10,congelado,,
300,32,durazno en conserva,5467,['descripcion'],comestible,,,,,2022-02-18,conserva,,caja
401,6,arvejas congeladas,14782,verduras congeladas,comestible,,,,2.48,2022-01-09,congelado,,
229,19,merlusa,8380,pescado congelado,comestible,,,,4.96,2021-07-12,congelado,,
124,61,garbanzos en conserva,11677,['descripcion'],comestible,,,,,2021-11-05,conserva,,lata
52,90,manzana,7327,frutas,comestible,,,,,2021-12-12,fresco,19,
410,36,salmon,12879,pescado congelado,comestible,,,,1.4,2021-09-02,congelado,,
204,56,durazno,7673,frutas,comestible,,,,,2021-08-15,fresco,18,
220,44,manzana,11649,frutas,comestible,,,,,2021-06-03,fresco,7,
270,39,hamburguesa de verduras,12794,hamburguesa,comestible,,,,2.99,2021-05-18,congelado,,
170,4,mix de verduras congeladas,7212,verduras congeladas,comestible,,,,4.06,2021-06-20,congelado,,
9,36,hamburguesa de verduras,11678,hamburguesa,comestible,,,,3.01,2021-07-02,congelado,,
309,9,carne molida,5014,carne congelada,comestible,,,,1.25,2021-08-06,congelado,,
357,12,mouse,14549,producto tecnologico,no_comestible,42,26,50,0.66,,,,
277,62,limon,7442,verduras,comestible,,,,,2021-05-15,fresco,19,
227,18,arvejas en conserva,13905,['descripcion'],comestible,,,,,2021-09-04,conserva,,lata
398,68,pantalla papel,14579,pantalla de luz,no_comestible,25,19,20,0.19,,,,
372,83,mouse,9082,producto tecnologico,no_comestible,12,20,10,0.85,,,,
258,41,chaqueta,13813,ropa,no_comestible,14,35,33,0.63,,,,
296,54,salmon,9495,pescado congelado,comestible,,,,1.02,2022-03-04,congelado,,
217,4,pollo,13965,carne,comestible,,,,,2021-09-16,fresco,24,
182,89,manzana,14158,frutas,comestible,,,,,2021-07-27,fresco,23,
261,69,palta,13207,verduras,comestible,,,,,2021-08-17,fresco,11,
16,64,hamburguesa de quinoa,5914,hamburguesa,comestible,,,,2.2,2021-12-10,congelado,,
392,96,arvejas en conserva,13884,['descripcion'],comestible,,,,,2021-07-28,conserva,,lata
202,23,garbanzos en conserva,14323,['descripcion'],comestible,,,,,2022-01-29,conserva,,caja
383,100,hamburguesa de verduras,9105,hamburguesa,comestible,,,,3.79,2021-07-14,congelado,,
394,6,limon,5808,verduras,comestible,,,,,2021-09-15,fresco,11,
372,82,mouse,9082,producto tecnologico,no_comestible,12,20,10,0.85,,,,
148,40,palta,9424,verduras,comestible,,,,,2021-06-22,fresco,17,
124,66,garbanzos en conserva,11677,['descripcion'],comestible,,,,,2021-11-05,conserva,,lata
45,14,salmon,10211,pescado congelado,comestible,,,,1.69,2021-11-09,congelado,,
76,84,manzana,9326,frutas,comestible,,,,,2021-06-19,fresco,22,
71,98,papaya en conserva,14577,['descripcion'],comestible,,,,,2022-02-28,conserva,,lata
244,55,pantalla para colgar,5174,pantalla de luz,no_comestible,10,21,45,0.64,,,,
356,81,kiwi,14585,frutas,comestible,,,,,2021-06-07,fresco,23,
345,70,hamburguesa de verduras,12480,hamburguesa,comestible,,,,2.74,2021-11-22,congelado,,
12,97,mix de frutas en conserva,9432,['descripcion'],comestible,,,,,2021-10-07,conserva,,caja
